session,treatment,period,id,type,v,payoff,pay0,pay1,cv,cd,totalOtherV,R0,endowment,payScale
2024-09-12-111105,3,33,4,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,33,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,33,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,33,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,33,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,33,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,33,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,34,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,34,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,34,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,34,4,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,34,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,34,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,34,7,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,34,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,34,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,34,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,35,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,35,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,35,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,35,4,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,35,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,35,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,35,7,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,35,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,35,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,35,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,36,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,36,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,36,3,1,1,15,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,36,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,36,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,36,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,36,7,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,36,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,36,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,36,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,37,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,37,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,37,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,37,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,37,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,37,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,37,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,37,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,37,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,37,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,38,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,38,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,38,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,38,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,38,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,38,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,38,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,38,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,38,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,38,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,39,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,39,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,39,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,39,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,39,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,39,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,39,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,39,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,39,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,39,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,40,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,40,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,40,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,40,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,40,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,40,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,40,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,40,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,40,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,40,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,41,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,41,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,41,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,41,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,41,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,41,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,41,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,41,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,41,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,41,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,42,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,42,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,42,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,42,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,42,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,42,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,42,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,42,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,42,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,42,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,43,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,43,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,43,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,43,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,43,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,43,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,43,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,43,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,43,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,43,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,44,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,44,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,44,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,44,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,44,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,44,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,44,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,44,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,44,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,44,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,45,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,45,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,45,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,45,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,45,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,45,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,45,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,45,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,45,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,45,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,46,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,46,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,46,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,46,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,46,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,46,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,46,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,46,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,46,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,46,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,47,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,47,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,47,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,47,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,47,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,47,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,47,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,47,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,47,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,47,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,48,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,48,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,48,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,48,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,48,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,48,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,48,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,48,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,48,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,48,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,49,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,49,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,49,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,49,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,49,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,49,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,49,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,49,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,49,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,49,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,50,1,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,50,2,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,50,3,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,50,4,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,50,5,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,50,6,2,1,15,12.6,15,1,7,1,1.5,6,3
2024-09-12-111105,3,50,7,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,50,8,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,50,9,2,0,14.5,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,50,10,1,0,16.5,16.5,15,1,3,2,1.5,6,3
2024-09-12-111105,3,51,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,51,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,51,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,51,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,51,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,51,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,51,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,51,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,51,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,51,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,52,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,52,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,52,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,52,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,52,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,52,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,52,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,52,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,52,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,52,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,53,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,53,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,53,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,53,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,53,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,53,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,53,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,53,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,53,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,53,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,54,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,54,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,54,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,54,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,54,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,54,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,54,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,54,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,54,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,54,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,55,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,55,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,55,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,55,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,55,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,55,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,55,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,55,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,55,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,55,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,56,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,56,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,56,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,56,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,56,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,56,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,56,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,56,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,56,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,56,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,57,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,57,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,57,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,57,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,57,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,57,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,57,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,57,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,57,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,57,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,58,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,58,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,58,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,58,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,58,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,58,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,58,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,58,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,58,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,58,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,59,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,59,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,59,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,59,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,59,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,59,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,59,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,59,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,59,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,59,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,60,1,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,60,2,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,60,3,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,60,4,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,60,5,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,60,6,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,60,7,2,1,15,14.5,15,1,7,2,1.5,6,3
2024-09-12-111105,3,60,8,1,0,17.6,17.6,15,1,3,3,1.5,6,3
2024-09-12-111105,3,60,9,2,0,17,17,15,1,7,3,1.5,6,3
2024-09-12-111105,3,60,10,1,0,17.6,17.6,15,1,3,3,1.5,6,3
